Disease,DOIDId,Symptom,SymptomId,,,Total number of disease
breast neuroendocrine neoplasm,DOID:3009,is_a,DOID:0060082,,,
lobular neoplasia,DOID:3010,is_a,DOID:8791,,,
breast granular cell tumor,DOID:3011,is_a,DOID:1612,,,
Li-Fraumeni syndrome,DOID:3012,is_a,DOID:0050736,,,
Li-Fraumeni syndrome,DOID:3012,is_a,DOID:225,,,
intraductal breast benign neoplasm,DOID:3013,is_a,DOID:0060082,,,
breast malignant phyllodes tumor,DOID:3016,is_a,DOID:1612,,,
breast sarcoma,DOID:3017,is_a,DOID:1612,,,
substance abuse,DOID:302,is_a,DOID:303,,,
prostatic acinar adenocarcinoma,DOID:3024,is_a,DOID:2526,,,
acinar cell carcinoma,DOID:3025,is_a,DOID:305,,,
colon mucinous adenocarcinoma,DOID:3029,is_a,DOID:234,,,
colon mucinous adenocarcinoma,DOID:3029,is_a,DOID:3030,,,
substance-related disorder,DOID:303,is_a,DOID:150,,,
mucinous adenocarcinoma,DOID:3030,is_a,DOID:299,,,
colon signet ring adenocarcinoma,DOID:3033,is_a,DOID:234,,,
submucosal invasive colon adenocarcinoma,DOID:3038,is_a,DOID:234,,,
cecum adenocarcinoma,DOID:3039,is_a,DOID:1519,,,
cecum adenocarcinoma,DOID:3039,is_a,DOID:299,,,
allergic contact dermatitis,DOID:3042,is_a,DOID:1205,,,
allergic contact dermatitis,DOID:3042,is_a,DOID:2773,,,
Wissler-Fanconi syndrome,DOID:3047,is_a,DOID:225,,,
carcinoma,DOID:305,is_a,DOID:0050687,,,
Balkan nephropathy,DOID:3052,is_a,DOID:1063,,,
paratyphoid fever,DOID:3055,fever ,SYMP:0000613,,,
paratyphoid fever,DOID:3055,headache ,SYMP:0000504,,,
paratyphoid fever,DOID:3055,abdominal pain ,SYMP:0000457,,,
paratyphoid fever,DOID:3055,malaise ,SYMP:0019176,,,
paratyphoid fever,DOID:3055,constipation ,SYMP:0019180,,,
paratyphoid fever,DOID:3055,bradycardia ,SYMP:0000231,,,
paratyphoid fever,DOID:3055,hepatosplenomegaly ,SYMP:0000047,,,
paratyphoid fever,DOID:3055,is_a,DOID:0050338,,,
glioblastoma,DOID:3068,is_a,DOID:3069,,,
malignant astrocytoma,DOID:3069,is_a,DOID:3070,,,
malignant astrocytoma,DOID:3069,is_a,DOID:3620,,,
high grade glioma,DOID:3070,is_a,DOID:0050687,,,
gliosarcoma,DOID:3071,is_a,DOID:3068,,,
brain glioblastoma multiforme,DOID:3073,seizure ,SYMP:0000124,,,
brain glioblastoma multiforme,DOID:3073,is_a,DOID:0060108,,,
giant cell glioblastoma,DOID:3074,is_a,DOID:3068,,,
adult astrocytic tumor,DOID:3076,is_a,DOID:3069,,,
anaplastic astrocytoma,DOID:3078,is_a,DOID:3069,,,
childhood astrocytic tumor,DOID:3079,is_a,DOID:3069,,,
early myoclonic encephalopathy,DOID:308,is_a,DOID:0050702,,,
cystic lymphangioma,DOID:3081,is_a,DOID:1475,,,
chronic obstructive pulmonary disease,DOID:3083,is_a,DOID:2320,,,
gingival overgrowth,DOID:3086,is_a,DOID:1483,,,
granulomatous orchitis,DOID:3089,is_a,DOID:2519,,,
Acinetobacter infectious disease,DOID:3091,is_a,DOID:0050340,,,
nervous system cancer,DOID:3093,is_a,DOID:0050686,,,
nervous system cancer,DOID:3093,is_a,DOID:863,,,
germ cell and embryonal cancer,DOID:3095,is_a,DOID:1115,,,
germ cell and embryonal cancer,DOID:3095,is_a,DOID:2994,,,
stenosis of lacrimal sac,DOID:3096,is_a,DOID:1400,,,
small cell sarcoma,DOID:3098,is_a,DOID:201,,,
MERRF syndrome,DOID:310,is_a,DOID:890,,,
toxascariasis,DOID:3107,is_a,DOID:883,,,
ascaridiasis,DOID:3108,is_a,DOID:883,,,
idiopathic CD4-positive T-lymphocytopenia,DOID:3109,is_a,DOID:614,,,
papillary cystadenocarcinoma,DOID:3110,is_a,DOID:3111,,,
cystadenocarcinoma,DOID:3111,is_a,DOID:60004,,,
papillary adenocarcinoma,DOID:3112,is_a,DOID:299,,,
papillary carcinoma,DOID:3113,is_a,DOID:305,,,
serous cystadenocarcinoma,DOID:3114,is_a,DOID:3111,,,
kidney benign neoplasm,DOID:3116,is_a,DOID:557,,,
kidney benign neoplasm,DOID:3116,is_a,DOID:731,,,
hepatobiliary benign neoplasm,DOID:3117,is_a,DOID:0050624,,,
hepatobiliary disease,DOID:3118,is_a,DOID:77,,,
gastrointestinal system cancer,DOID:3119,is_a,DOID:0050686,,,
gastrointestinal system cancer,DOID:3119,is_a,DOID:77,,,
tenosynovitis of foot and ankle,DOID:312,is_a,DOID:970,,,
gallbladder papillomatosis,DOID:3120,is_a,DOID:0080640,,,
gallbladder papillomatosis,DOID:3120,is_a,DOID:2615,,,
gastric outlet obstruction,DOID:3122,is_a,DOID:76,,,
multiple endocrine neoplasia,DOID:3125,is_a,DOID:225,,,
anus disease,DOID:3128,is_a,DOID:1285,,,
porphyria cutanea tarda,DOID:3132,is_a,DOID:3133,,,
acute porphyria,DOID:3133,abdominal pain ,SYMP:0000457,,,
acute porphyria,DOID:3133,is_a,DOID:13268,,,
facial dermatosis,DOID:3134,is_a,DOID:37,,,
scalp dermatosis,DOID:3136,is_a,DOID:37,,,
tenosynovial giant cell tumor,DOID:314,is_a,DOID:200,,,
scleredema adultorum,DOID:3140,is_a,DOID:37,,,
mucinoses,DOID:3141,is_a,DOID:65,,,
leg dermatosis,DOID:3142,is_a,DOID:37,,,
cutis laxa,DOID:3144,is_a,DOID:37,,,
hyperlipoproteinemia type III,DOID:3145,is_a,DOID:1168,,,
lipid metabolism disorder,DOID:3146,is_a,DOID:655,,,
dermal unilateral segmental cavernous angioma,DOID:3148,is_a,DOID:483,,,
keratoacanthoma,DOID:3149,is_a,DOID:3151,,,
synovium neoplasm,DOID:315,is_a,DOID:0060123,,,
skin squamous cell carcinoma,DOID:3151,is_a,DOID:1749,,,
skin squamous cell carcinoma,DOID:3151,is_a,DOID:3451,,,
lipomatosis,DOID:3153,is_a,DOID:37,,,
hypomelanosis of Ito,DOID:3156,is_a,DOID:37,,,
hand dermatosis,DOID:3158,is_a,DOID:37,,,
photosensitivity disease,DOID:3159,is_a,DOID:2723,,,
malignant spindle cell melanoma,DOID:3162,is_a,DOID:1909,,,
skin benign neoplasm,DOID:3165,is_a,DOID:0060121,,,
skin benign neoplasm,DOID:3165,is_a,DOID:37,,,
squamous cell neoplasm,DOID:3168,is_a,DOID:0060084,,,
papillary adenoma,DOID:3172,is_a,DOID:657,,,
fallopian tube serous papilloma,DOID:3173,is_a,DOID:0060111,,,
verrucous papilloma,DOID:3177,is_a,DOID:2615,,,
skin papilloma,DOID:3178,is_a,DOID:2615,,,
skin papilloma,DOID:3178,is_a,DOID:3165,,,
inverted papilloma,DOID:3179,is_a,DOID:2615,,,
progressive muscular atrophy,DOID:318,is_a,DOID:231,,,
oligodendroglioma,DOID:3181,is_a,DOID:3070,,,
childhood oligodendroglioma,DOID:3183,is_a,DOID:3181,,,
spinal cord oligodendroglioma,DOID:3184,is_a,DOID:3181,,,
spinal cord oligodendroglioma,DOID:3184,is_a,DOID:3185,,,
spinal cord glioma,DOID:3185,is_a,DOID:3070,,,
spinal cord glioma,DOID:3185,is_a,DOID:5612,,,
adult oligodendroglioma,DOID:3186,is_a,DOID:3181,,,
brain oligodendroglioma,DOID:3187,is_a,DOID:0060108,,,
spinal cord disease,DOID:319,is_a,DOID:331,,,
nemaline myopathy,DOID:3191,is_a,DOID:0081337,,,
neurilemmoma,DOID:3192,is_a,DOID:0060084,,,
neurilemmoma,DOID:3192,is_a,DOID:2001,,,
peripheral nerve sheath neoplasm,DOID:3193,is_a,DOID:1192,,,
cellular schwannoma,DOID:3196,is_a,DOID:3192,,,
schwannoma of twelfth cranial nerve,DOID:3197,is_a,DOID:13814,,,
schwannoma of twelfth cranial nerve,DOID:3197,is_a,DOID:3192,,,
hypoglossal nerve neoplasm,DOID:3198,is_a,DOID:2815,,,
C-P angle neurinoma,DOID:3199,is_a,DOID:3200,,,
vascular myelopathy,DOID:320,is_a,DOID:319,,,
cerebellopontine angle tumor,DOID:3200,is_a,DOID:4203,,,
sympathetic neurilemmoma,DOID:3201,is_a,DOID:2621,,,
neurilemmoma of the fifth cranial nerve,DOID:3202,is_a,DOID:1201,,,
macrocystic neurilemmoma,DOID:3203,is_a,DOID:3192,,,
schwannomatosis,DOID:3204,is_a,DOID:0050736,,,
schwannomatosis,DOID:3204,is_a,DOID:0080690,,,
melanotic neurilemmoma,DOID:3205,is_a,DOID:3192,,,
plexiform schwannoma,DOID:3206,is_a,DOID:3192,,,
junctional epidermolysis bullosa,DOID:3209,is_a,DOID:2730,,,
tropical spastic paraparesis,DOID:321,is_a,DOID:319,,,
tropical spastic paraparesis,DOID:321,is_a,DOID:934,,,
Pelizaeus-Merzbacher disease,DOID:3210,is_a,DOID:0060786,,,
Pelizaeus-Merzbacher disease,DOID:3210,is_a,DOID:0080012,,,
lysosomal storage disease,DOID:3211,is_a,DOID:655,,,
demyelinating disease,DOID:3213,is_a,DOID:331,,,
obsolete infectious bovine rhinotracheitis,DOID:3215,nasal discharge ,SYMP:0000701,,,
obsolete infectious bovine rhinotracheitis,DOID:3215,fever ,SYMP:0000613,,,
obsolete infectious bovine rhinotracheitis,DOID:3215,conjunctivitis ,SYMP:0000128,,,
jejunal somatostatinoma,DOID:3216,is_a,DOID:13499,,,
jejunal neoplasm,DOID:3218,is_a,DOID:7505,,,
myelitis,DOID:322,is_a,DOID:319,,,
causalgia,DOID:3222,is_a,DOID:3223,,,
tracheal disease,DOID:3225,is_a,DOID:974,,,
tracheal stenosis,DOID:3227,is_a,DOID:3225,,,
gastric dilatation,DOID:3229,is_a,DOID:76,,,
high pressure neurological syndrome,DOID:3230,is_a,DOID:331,,,
central nervous system lymphoma,DOID:3234,is_a,DOID:0060058,,,
central nervous system lymphoma,DOID:3234,is_a,DOID:5772,,,
aspiration pneumonitis,DOID:3240,tachypnea ,SYMP:0000603,,,
aspiration pneumonitis,DOID:3240,bronchospasm ,SYMP:0020024,,,
aspiration pneumonitis,DOID:3240,bloody sputum ,SYMP:0000447,,,
aspiration pneumonitis,DOID:3240,is_a,DOID:552,,,
lipid pneumonia,DOID:3241,is_a,DOID:3240,,,
embryonal rhabdomyosarcoma,DOID:3246,is_a,DOID:3247,,,
pleomorphic rhabdomyosarcoma,DOID:3250,is_a,DOID:3247,,,
prostate embryonal rhabdomyosarcoma,DOID:3251,is_a,DOID:3252,,,
prostate rhabdomyosarcoma,DOID:3252,is_a,DOID:4054,,,
embryonal extrahepatic bile duct rhabdomyosarcoma,DOID:3253,is_a,DOID:3254,,,
bile duct rhabdomyosarcoma,DOID:3254,is_a,DOID:3247,,,
bile duct rhabdomyosarcoma,DOID:3254,is_a,DOID:4606,,,
botryoid rhabdomyosarcoma,DOID:3255,is_a,DOID:3246,,,
orbit embryonal rhabdomyosarcoma,DOID:3258,is_a,DOID:3259,,,
orbit rhabdomyosarcoma,DOID:3259,is_a,DOID:9987,,,
ischemia,DOID:326,is_a,DOID:178,,,
spindle cell rhabdomyosarcoma,DOID:3260,is_a,DOID:3247,,,
hyper IgE recurrent infection syndrome 1,DOID:3261,is_a,DOID:0050736,,,
hyper IgE recurrent infection syndrome 1,DOID:3261,is_a,DOID:0080545,,,
phagocyte bactericidal dysfunction,DOID:3262,is_a,DOID:612,,,
piebaldism,DOID:3263,is_a,DOID:0050736,,,
piebaldism,DOID:3263,is_a,DOID:16,,,
subacute leukemia,DOID:3264,is_a,DOID:1240,,,
mucinous ovarian cystadenoma,DOID:3267,is_a,DOID:3269,,,
ovarian cystadenoma,DOID:3269,is_a,DOID:0060112,,,
proliferative type fibrocystic change of breast,DOID:3274,is_a,DOID:10354,,,
thymoma,DOID:3275,is_a,DOID:3277,,,
thymus cancer,DOID:3277,is_a,DOID:0060073,,,
thymus cancer,DOID:3277,is_a,DOID:170,,,
thymus cancer,DOID:3277,is_a,DOID:533,,,
encapsulated thymoma,DOID:3278,is_a,DOID:3275,,,
spindle cell thymoma,DOID:3279,is_a,DOID:3275,,,
mixed type thymoma,DOID:3280,is_a,DOID:3275,,,
combined thymoma,DOID:3281,is_a,DOID:3275,,,
thymoma type B,DOID:3282,is_a,DOID:3275,,,
invasive malignant thymoma,DOID:3283,is_a,DOID:3275,,,
thymic carcinoma,DOID:3284,is_a,DOID:305,,,
thymic carcinoma,DOID:3284,is_a,DOID:3277,,,
mpox,DOID:3292,is_a,DOID:934,,,
obsolete lumpy skin disease,DOID:3293,fever ,SYMP:0000613,,,
obsolete lumpy skin disease,DOID:3293,lymphadenopathy ,SYMP:0019142,,,
obsolete infectious ectromelia,DOID:3296,gangrene ,SYMP:0000593,,,
vaccinia,DOID:3298,rash ,SYMP:0000487,,,
vaccinia,DOID:3298,fever ,SYMP:0000613,,,
vaccinia,DOID:3298,body aches ,SYMP:0000230,,,
vaccinia,DOID:3298,is_a,DOID:934,,,
gonadoblastoma,DOID:3301,is_a,DOID:0060084,,,
chordoma,DOID:3302,is_a,DOID:3303,,,
notochordal cancer,DOID:3303,is_a,DOID:184,,,
germinoma,DOID:3304,is_a,DOID:2994,,,
teratocarcinoma,DOID:3305,is_a,DOID:3095,,,
mixed germ cell cancer,DOID:3306,is_a,DOID:2994,,,
teratoma,DOID:3307,is_a,DOID:3095,,,
embryonal carcinoma,DOID:3308,is_a,DOID:305,,,
embryonal carcinoma,DOID:3308,is_a,DOID:688,,,
central nervous system disease,DOID:331,is_a,DOID:863,,,
atopic dermatitis,DOID:3310,is_a,DOID:3042,,,
angiomyolipoma,DOID:3314,is_a,DOID:0060084,,,
perivascular tumor,DOID:3316,is_a,DOID:175,,,
perivascular tumor,DOID:3316,is_a,DOID:201,,,
hepatic angiomyolipoma,DOID:3317,is_a,DOID:916,,,
epithelioid type angiomyolipoma,DOID:3318,is_a,DOID:3314,,,
lymphangioleiomyomatosis,DOID:3319,is_a,DOID:850,,,
amyotrophic lateral sclerosis,DOID:332,is_a,DOID:231,,,
GM2 gangliosidosis,DOID:3321,is_a,DOID:2368,,,
GM1 gangliosidosis,DOID:3322,is_a,DOID:2368,,,
Sandhoff disease,DOID:3323,is_a,DOID:3321,,,
mood disorder,DOID:3324,is_a,DOID:1561,,,
hyperglobulinemic purpura,DOID:3325,is_a,DOID:3326,,,
purpura,DOID:3326,is_a,DOID:2213,,,
partial motor epilepsy,DOID:3327,is_a,DOID:2234,,,
temporal lobe epilepsy,DOID:3328,is_a,DOID:2234,,,
benign epilepsy with centrotemporal spikes,DOID:3329,is_a,DOID:0050704,,,
partial sensory epilepsy,DOID:3330,is_a,DOID:2234,,,
frontal lobe epilepsy,DOID:3331,is_a,DOID:2234,,,
haemonchiasis,DOID:3332,is_a,DOID:1255,,,
histrionic personality disorder,DOID:334,is_a,DOID:1510,,,
osteitis fibrosa,DOID:3341,is_a,DOID:0080011,,,
bone inflammation disease,DOID:3342,is_a,DOID:0080001,,,
glycoproteinosis,DOID:3343,is_a,DOID:0080488,,,
xanthomatosis,DOID:3345,is_a,DOID:9455,,,
mesenchymal cell neoplasm,DOID:3350,is_a,DOID:0050687,,,
bone angioendothelial sarcoma,DOID:3351,is_a,DOID:0080639,,,
malignant fibrous histiocytoma of bone,DOID:3352,is_a,DOID:201,,,
fibrosarcoma of bone,DOID:3354,is_a,DOID:0080639,,,
fibrosarcoma,DOID:3355,is_a,DOID:201,,,
localized osteosarcoma,DOID:3356,is_a,DOID:184,,,
extraosseous osteosarcoma,DOID:3357,is_a,DOID:201,,,
multifocal osteogenic sarcoma,DOID:3360,is_a,DOID:0080639,,,
childhood osteosarcoma,DOID:3361,is_a,DOID:3347,,,
coronary aneurysm,DOID:3362,is_a,DOID:9768,,,
bone leiomyosarcoma,DOID:3367,is_a,DOID:1967,,,
Ewing sarcoma of bone,DOID:3368,is_a,DOID:184,,,
Ewing sarcoma of bone,DOID:3368,is_a,DOID:3369,,,
spinal accessory nerve neoplasm,DOID:337,is_a,DOID:2815,,,
chondroblastic osteosarcoma,DOID:3372,is_a,DOID:3347,,,
parosteal osteosarcoma,DOID:3373,is_a,DOID:3374,,,
peripheral osteosarcoma,DOID:3374,is_a,DOID:3376,,,
bone osteosarcoma,DOID:3376,is_a,DOID:3347,,,
small cell osteogenic sarcoma,DOID:3377,is_a,DOID:7602,,,
metachronous osteosarcoma of the bone,DOID:3379,is_a,DOID:3347,,,
liposarcoma of bone,DOID:3381,is_a,DOID:184,,,
periodontal disease,DOID:3388,is_a,DOID:403,,,
Papillon-Lefevre disease,DOID:3389,is_a,DOID:0050737,,,
Papillon-Lefevre disease,DOID:3389,is_a,DOID:1091,,,
Papillon-Lefevre disease,DOID:3389,is_a,DOID:2121,,,
accessory nerve disease,DOID:339,is_a,DOID:3418,,,
palmoplantar keratosis,DOID:3390,is_a,DOID:161,,,
inappropriate ADH syndrome,DOID:3401,is_a,DOID:53,,,
histiocytosis,DOID:3405,is_a,DOID:75,,,
peripheral vascular disease,DOID:341,is_a,DOID:178,,,
carotid artery thrombosis,DOID:3410,is_a,DOID:3407,,,
carotid artery thrombosis,DOID:3410,is_a,DOID:4193,,,
alpha-mannosidosis,DOID:3413,is_a,DOID:3211,,,
glossopharyngeal nerve neoplasm,DOID:3417,is_a,DOID:2815,,,
glossopharyngeal nerve disease,DOID:3418,is_a,DOID:5656,,,
optic nerve neoplasm,DOID:3419,is_a,DOID:1891,,,
optic nerve neoplasm,DOID:3419,is_a,DOID:2815,,,
subclavian artery aneurysm,DOID:342,is_a,DOID:0050828,,,
trochlear nerve neoplasm,DOID:3421,is_a,DOID:2815,,,
vestibular disease,DOID:3426,is_a,DOID:2952,,,
granulomatous myositis,DOID:3428,is_a,DOID:633,,,
inclusion body myositis,DOID:3429,is_a,DOID:633,,,
cerebritis,DOID:3431,is_a,DOID:936,,,
viral laryngitis,DOID:3436,is_a,DOID:934,,,
viral laryngitis,DOID:3436,is_a,DOID:9396,,,
mammary Paget's disease,DOID:3443,is_a,DOID:3458,,,
scrotum Paget's disease,DOID:3444,is_a,DOID:3445,,,
scrotal carcinoma,DOID:3445,is_a,DOID:305,,,
scrotal carcinoma,DOID:3445,is_a,DOID:518,,,
anal Paget's disease,DOID:3446,is_a,DOID:3447,,,
anus adenocarcinoma,DOID:3447,is_a,DOID:299,,,
anus adenocarcinoma,DOID:3447,is_a,DOID:4908,,,
penis Paget's disease,DOID:3448,is_a,DOID:3449,,,
penis carcinoma,DOID:3449,is_a,DOID:11615,,,
penis carcinoma,DOID:3449,is_a,DOID:305,,,
uterine disease,DOID:345,is_a,DOID:229,,,
cutaneous Paget's disease,DOID:3450,is_a,DOID:3451,,,
skin carcinoma,DOID:3451,is_a,DOID:305,,,
skin carcinoma,DOID:3451,is_a,DOID:4159,,,
brain infarction,DOID:3454,is_a,DOID:6713,,,
cervix erosion,DOID:3456,is_a,DOID:2253,,,
breast adenocarcinoma,DOID:3458,is_a,DOID:299,,,
breast adenocarcinoma,DOID:3458,is_a,DOID:3459,,,
breast carcinoma,DOID:3459,is_a,DOID:1612,,,
breast disease,DOID:3463,is_a,DOID:0060118,,,
iris cancer,DOID:3478,is_a,DOID:240,,,
iris cancer,DOID:3478,is_a,DOID:3479,,,
uveal cancer,DOID:3479,is_a,DOID:2174,,,
uveal cancer,DOID:3479,is_a,DOID:3480,,,
blepharochalasis,DOID:348,is_a,DOID:530,,,
uveal disease,DOID:3480,is_a,DOID:5614,,,
septicemic plague,DOID:3481,fever ,SYMP:0000613,,,
septicemic plague,DOID:3481,chills ,SYMP:0019174,,,
septicemic plague,DOID:3481,prostration ,SYMP:0000116,,,
septicemic plague,DOID:3481,abdominal pain ,SYMP:0000457,,,
septicemic plague,DOID:3481,shock ,SYMP:0000450,,,
septicemic plague,DOID:3481,is_a,DOID:1287,,,
septicemic plague,DOID:3481,is_a,DOID:3482,,,
necrobiosis lipoidica,DOID:3486,is_a,DOID:37,,,
signet ring cell adenocarcinoma,DOID:3493,is_a,DOID:299,,,
bile duct signet ring cell carcinoma,DOID:3494,is_a,DOID:4897,,,
extrahepatic bile duct adenocarcinoma,DOID:3495,is_a,DOID:4682,,,
pancreatic signet ring cell adenocarcinoma,DOID:3497,is_a,DOID:3498,,,
pancreatic ductal adenocarcinoma,DOID:3498,is_a,DOID:4074,,,
gallbladder signet ring cell adenocarcinoma,DOID:3499,is_a,DOID:3500,,,
mastocytosis,DOID:350,is_a,DOID:9500,,,
gallbladder adenocarcinoma,DOID:3500,is_a,DOID:299,,,
gallbladder adenocarcinoma,DOID:3500,is_a,DOID:4948,,,
ampullary signet ring cell adenocarcinoma,DOID:3501,is_a,DOID:3502,,,
ampulla of Vater adenocarcinoma,DOID:3502,is_a,DOID:299,,,
ampulla of Vater adenocarcinoma,DOID:3502,is_a,DOID:4932,,,
breast signet ring cell adenocarcinoma,DOID:3503,is_a,DOID:3458,,,
prostate signet ring cell adenocarcinoma,DOID:3504,is_a,DOID:2526,,,
dermatofibrosarcoma protuberans,DOID:3507,is_a,DOID:3355,,,
stricture or kinking of ureter,DOID:3508,is_a,DOID:557,,,
neurofibrosarcoma,DOID:3512,is_a,DOID:962,,,
adult fibrosarcoma,DOID:3516,is_a,DOID:3355,,,
conventional fibrosarcoma,DOID:3517,is_a,DOID:3355,,,
childhood fibrosarcoma,DOID:3520,is_a,DOID:3355,,,
lateral medullary syndrome,DOID:3522,vertigo ,SYMP:0000399,,,
lateral medullary syndrome,DOID:3522,is_a,DOID:3523,,,
brain stem infarction,DOID:3523,vertigo ,SYMP:0000399,,,
brain stem infarction,DOID:3523,is_a,DOID:3454,,,
middle cerebral artery infarction,DOID:3525,is_a,DOID:3526,,,
cerebral infarction,DOID:3526,is_a,DOID:3454,,,
cerebral arterial disease,DOID:3527,is_a,DOID:0050828,,,
cerebral arterial disease,DOID:3527,is_a,DOID:13089,,,
anterior cerebral artery infarction,DOID:3528,is_a,DOID:3526,,,
congenital myopathy 1A,DOID:3529,is_a,DOID:0050736,,,
congenital myopathy 1A,DOID:3529,is_a,DOID:0050737,,,
congenital myopathy 1A,DOID:3529,is_a,DOID:0081337,,,
chronic wasting disease,DOID:3530,is_a,DOID:649,,,
Lafora disease,DOID:3534,is_a,DOID:0050737,,,
Lafora disease,DOID:3534,is_a,DOID:891,,,
Unverricht-Lundborg syndrome,DOID:3535,is_a,DOID:891,,,
choroid plexus cancer,DOID:3540,is_a,DOID:3541,,,
cerebral ventricle cancer,DOID:3541,is_a,DOID:368,,,
adult choroid plexus cancer,DOID:3542,is_a,DOID:3540,,,
atypical choroid plexus papilloma,DOID:3544,is_a,DOID:2615,,,
atypical choroid plexus papilloma,DOID:3544,is_a,DOID:60007,,,
childhood choroid plexus cancer,DOID:3545,is_a,DOID:3540,,,
mast-cell sarcoma,DOID:355,is_a,DOID:1115,,,
mast-cell sarcoma,DOID:355,is_a,DOID:3664,,,
superior mesenteric artery syndrome,DOID:3557,is_a,DOID:3558,,,
duodenal obstruction,DOID:3558,is_a,DOID:4072,,,
pseudomyxoma peritonei,DOID:3559,is_a,DOID:11239,,,
intracranial sinus thrombosis,DOID:3572,is_a,DOID:4193,,,
lateral sinus thrombosis,DOID:3574,is_a,DOID:3572,,,
cavernous sinus thrombosis,DOID:3575,is_a,DOID:3572,,,
sagittal sinus thrombosis,DOID:3576,is_a,DOID:3572,,,
Sertoli cell tumor,DOID:3577,is_a,DOID:192,,,
ovarian gonadoblastoma,DOID:3578,is_a,DOID:0060112,,,
ovarian gonadoblastoma,DOID:3578,is_a,DOID:3301,,,
testicular gonadoblastoma,DOID:3579,is_a,DOID:0060087,,,
testicular gonadoblastoma,DOID:3579,is_a,DOID:2519,,,
testicular gonadoblastoma,DOID:3579,is_a,DOID:3301,,,
pancreatic ductal carcinoma,DOID:3587,is_a,DOID:4905,,,
gestational trophoblastic neoplasm,DOID:3590,is_a,DOID:1380,,,
gestational trophoblastic neoplasm,DOID:3590,is_a,DOID:4085,,,
epithelioid trophoblastic tumor,DOID:3593,is_a,DOID:1324,,,
epithelioid trophoblastic tumor,DOID:3593,is_a,DOID:4085,,,
epithelioid trophoblastic tumor,DOID:3593,is_a,DOID:4362,,,
choriocarcinoma,DOID:3594,is_a,DOID:2021,,,
placental site trophoblastic tumor,DOID:3596,is_a,DOID:3594,,,
toxic encephalopathy,DOID:3602,is_a,DOID:863,,,
mucinous cystadenocarcinoma,DOID:3603,is_a,DOID:3111,,,
ovarian mucinous cystadenocarcinoma,DOID:3604,is_a,DOID:3605,,,
ovarian cystadenocarcinoma,DOID:3605,is_a,DOID:3713,,,
ovarian mucinous adenocarcinoma,DOID:3606,is_a,DOID:3030,,,
ovarian mucinous adenocarcinoma,DOID:3606,is_a,DOID:3713,,,
appendix mucinous cystadenocarcinoma,DOID:3607,is_a,DOID:3608,,,
appendix adenocarcinoma,DOID:3608,is_a,DOID:299,,,
appendix adenocarcinoma,DOID:3608,is_a,DOID:4902,,,
breast mucinous cystadenocarcinoma,DOID:3609,is_a,DOID:3610,,,
cervix endometriosis,DOID:361,is_a,DOID:2253,,,
breast mucinous carcinoma,DOID:3610,is_a,DOID:3458,,,
acute retinal necrosis syndrome,DOID:3611,is_a,DOID:3612,,,
retinitis,DOID:3612,is_a,DOID:5679,,,
Canavan disease,DOID:3613,is_a,DOID:0050737,,,
Canavan disease,DOID:3613,is_a,DOID:10579,,,
Kallmann syndrome,DOID:3614,is_a,DOID:0090070,,,
infiltrating angiolipoma,DOID:3615,is_a,DOID:3616,,,
angiolipoma,DOID:3616,is_a,DOID:3315,,,
epidural spinal canal angiolipoma,DOID:3617,is_a,DOID:0060090,,,
epidural spinal canal angiolipoma,DOID:3617,is_a,DOID:319,,,
epidural spinal canal angiolipoma,DOID:3617,is_a,DOID:3616,,,
epidural spinal canal neoplasm,DOID:3618,is_a,DOID:5612,,,
central nervous system cancer,DOID:3620,is_a,DOID:3093,,,
central nervous system cancer,DOID:3620,is_a,DOID:331,,,
aortic aneurysm,DOID:3627,is_a,DOID:520,,,
uterine cancer,DOID:363,is_a,DOID:120,,,
uterine cancer,DOID:363,is_a,DOID:345,,,
beta-mannosidosis,DOID:3633,is_a,DOID:3211,,,
congenital myasthenic syndrome,DOID:3635,is_a,DOID:0080015,,,
congenital myasthenic syndrome,DOID:3635,is_a,DOID:439,,,
childhood spinal cord tumor,DOID:3637,is_a,DOID:5612,,,
spinal cord intramedullary teratoma,DOID:3639,is_a,DOID:5612,,,
central nervous system teratoma,DOID:3640,is_a,DOID:1115,,,
central nervous system teratoma,DOID:3640,is_a,DOID:4439,,,
conus medullaris neoplasm,DOID:3641,is_a,DOID:5612,,,
empty sella syndrome,DOID:3642,is_a,DOID:53,,,
sella turcica neoplasm,DOID:3643,is_a,DOID:3842,,,
hypothalamic neoplasm,DOID:3644,is_a,DOID:3843,,,
necrosis of pituitary,DOID:3646,is_a,DOID:53,,,
pyruvate decarboxylase deficiency,DOID:3649,is_a,DOID:2978,,,
